Timestamp,Timestamp_raw,timestamp_diff,life_counter,H2S,H2,O2,CH4,CO2,level bag,counter,counter_,life_counter_diff,time_diff,counter_diff,gas_rate,check,xM_gb,xC_gb
2025-03-20 20:00:00,2025-03-20 20:00:00,0,29233,561,473,79,62.1228,37.8772,631,0,104,272,300,0,0,96.1,0.62123,0.37877
2025-03-20 20:05:00,2025-03-20 20:05:00,0,29503,561,473,79,62.1228,37.8772,644,0,104,270,300,0,0,96.1,0.62123,0.37877
2025-03-20 20:10:00,2025-03-20 20:10:00,0,29775,561,473,79,62.1228,37.8772,657,0,105,272,300,1,1.2,96.1,0.62123,0.37877
2025-03-20 20:15:00,2025-03-20 20:15:00,0,30047,561,473,79,62.1228,37.8772,670,0,105,272,300,0,0,96.1,0.62123,0.37877
2025-03-20 20:20:00,2025-03-20 20:20:00,0,30319,561,473,79,62.1228,37.8772,683,0,105,272,300,0,0,96.1,0.62123,0.37877
2025-03-20 20:25:00,2025-03-20 20:25:00,0,30590,561,473,79,62.1228,37.8772,699,0,105,271,300,0,0,96.1,0.62123,0.37877
2025-03-20 20:30:00,2025-03-20 20:30:00,0,30861,561,473,79,62.1228,37.8772,712,0,105,271,300,0,0,96.1,0.62123,0.37877
2025-03-20 20:35:00,2025-03-20 20:35:00,0,31133,561,473,79,62.1228,37.8772,725,0,105,272,300,0,0,96.1,0.62123,0.37877
2025-03-20 20:40:00,2025-03-20 20:40:00,0,31406,561,473,79,62.1228,37.8772,741,0,105,273,300,0,0,96.1,0.62123,0.37877
2025-03-20 20:45:00,2025-03-20 20:45:00,0,31678,561,473,79,62.1228,37.8772,754,0,105,272,300,0,0,96.1,0.62123,0.37877
2025-03-20 20:50:00,2025-03-20 20:50:00,0,31949,561,473,79,62.1228,37.8772,767,0,106,271,300,1,1.2,96.1,0.62123,0.37877
2025-03-20 20:55:00,2025-03-20 20:55:00,0,32221,561,473,79,62.1228,37.8772,780,0,106,272,300,0,0,96.1,0.62123,0.37877
2025-03-20 21:00:00,2025-03-20 21:00:00,0,32493,561,473,79,62.1228,37.8772,797,0,106,272,300,0,0,96.1,0.62123,0.37877
2025-03-20 21:05:00,2025-03-20 21:05:00,0,32765,561,473,79,62.1228,37.8772,810,0,106,272,300,0,0,96.1,0.62123,0.37877
2025-03-20 21:10:00,2025-03-20 21:10:00,0,271,561,473,79,62.1228,37.8772,822,0,106,-32494,300,0,0,96.1,0.62123,0.37877
2025-03-20 21:15:00,2025-03-20 21:15:00,0,542,561,473,79,62.1228,37.8772,835,0,106,271,300,0,0,96.1,0.62123,0.37877
2025-03-20 21:20:00,2025-03-20 21:20:00,0,812,561,473,79,62.1228,37.8772,852,0,106,270,300,0,0,96.1,0.62123,0.37877
2025-03-20 21:25:00,2025-03-20 21:25:00,0,1083,561,473,79,62.1228,37.8772,865,0,107,271,300,1,1.2,96.1,0.62123,0.37877
2025-03-20 21:30:00,2025-03-20 21:30:00,0,1355,561,473,79,62.1228,37.8772,878,0,107,272,300,0,0,96.1,0.62123,0.37877
2025-03-20 21:35:00,2025-03-20 21:35:00,0,1625,561,473,79,62.1228,37.8772,890,0,107,270,300,0,0,96.1,0.62123,0.37877
2025-03-20 21:40:00,2025-03-20 21:40:00,0,1897,561,473,79,62.1228,37.8772,903,0,107,272,300,0,0,96.1,0.62123,0.37877
2025-03-20 21:45:00,2025-03-20 21:45:00,0,2171,561,473,79,62.1228,37.8772,920,0,107,274,300,0,0,96.1,0.62123,0.37877
2025-03-20 21:50:00,2025-03-20 21:50:00,0,2442,561,473,79,62.1228,37.8772,933,0,107,271,300,0,0,96.1,0.62123,0.37877
2025-03-20 21:55:00,2025-03-20 21:55:00,0,2715,561,473,79,62.1228,37.8772,946,0,107,273,300,0,0,96.1,0.62123,0.37877
2025-03-20 22:00:00,2025-03-20 22:00:00,0,2986,561,473,79,62.1228,37.8772,959,0,108,271,300,1,1.2,96.1,0.62123,0.37877
2025-03-20 22:05:00,2025-03-20 22:05:00,0,3257,561,473,79,62.1228,37.8772,972,0,108,271,300,0,0,96.1,0.62123,0.37877
2025-03-20 22:10:00,2025-03-20 22:10:00,0,3529,561,473,79,62.1228,37.8772,984,0,108,272,300,0,0,96.1,0.62123,0.37877
2025-03-20 22:15:00,2025-03-20 22:15:00,0,3801,561,473,79,62.1228,37.8772,997,0,108,272,300,0,0,96.1,0.62123,0.37877
2025-03-20 22:20:00,2025-03-20 22:20:00,0,4074,561,473,79,62.1228,37.8772,1014,0,108,273,300,0,0,96.1,0.62123,0.37877
2025-03-20 22:25:00,2025-03-20 22:25:00,0,4344,561,473,79,62.1228,37.8772,1027,0,108,270,300,0,0,96.1,0.62123,0.37877
2025-03-20 22:30:00,2025-03-20 22:30:00,0,4616,561,473,79,62.1228,37.8772,1040,0,108,272,300,0,0,96.1,0.62123,0.37877
2025-03-20 22:35:00,2025-03-20 22:35:00,0,4886,561,473,79,62.1228,37.8772,1056,0,108,270,300,0,0,96.1,0.62123,0.37877
2025-03-20 22:40:00,2025-03-20 22:40:00,0,5159,561,473,79,62.1228,37.8772,1069,0,109,273,300,1,1.2,96.1,0.62123,0.37877
2025-03-20 22:45:00,2025-03-20 22:45:00,0,5430,561,473,79,62.1228,37.8772,1082,0,109,271,300,0,0,96.1,0.62123,0.37877
2025-03-20 22:50:00,2025-03-20 22:50:00,0,5701,561,473,79,62.1228,37.8772,1095,0,109,271,300,0,0,96.1,0.62123,0.37877
2025-03-20 22:55:00,2025-03-20 22:55:00,0,5972,561,473,79,62.1228,37.8772,1108,0,109,271,300,0,0,96.1,0.62123,0.37877
2025-03-20 23:00:00,2025-03-20 23:00:00,0,6243,561,473,79,62.1228,37.8772,1121,0,109,271,300,0,0,96.1,0.62123,0.37877
2025-03-20 23:05:00,2025-03-20 23:05:00,0,6516,561,473,79,62.1228,37.8772,1134,0,109,273,300,0,0,96.1,0.62123,0.37877
2025-03-20 23:10:00,2025-03-20 23:10:00,0,6787,561,473,79,62.1228,37.8772,1150,0,109,271,300,0,0,96.1,0.62123,0.37877
2025-03-20 23:15:00,2025-03-20 23:15:00,0,7059,561,473,79,62.1228,37.8772,1163,0,110,272,300,1,1.2,96.1,0.62123,0.37877
2025-03-20 23:20:00,2025-03-20 23:20:00,0,7332,561,473,79,62.1228,37.8772,1176,0,110,273,300,0,0,96.1,0.62123,0.37877
2025-03-20 23:25:00,2025-03-20 23:25:00,0,7603,561,473,79,62.1228,37.8772,1189,0,110,271,300,0,0,96.1,0.62123,0.37877
2025-03-20 23:30:00,2025-03-20 23:30:00,0,7874,561,473,79,62.1228,37.8772,1205,0,110,271,300,0,0,96.1,0.62123,0.37877
2025-03-20 23:35:00,2025-03-20 23:35:00,0,8147,561,473,79,62.1228,37.8772,1218,0,110,273,300,0,0,96.1,0.62123,0.37877
2025-03-20 23:40:00,2025-03-20 23:40:00,0,8417,561,473,79,62.1228,37.8772,1231,0,110,270,300,0,0,96.1,0.62123,0.37877
2025-03-20 23:45:00,2025-03-20 23:45:00,0,8689,561,473,79,62.1228,37.8772,1247,0,110,272,300,0,0,96.1,0.62123,0.37877
2025-03-20 23:50:00,2025-03-20 23:50:00,0,8958,561,473,79,62.1228,37.8772,1260,0,111,269,300,1,1.2,96.1,0.62123,0.37877
2025-03-20 23:55:00,2025-03-20 23:55:00,0,9229,561,473,79,62.1228,37.8772,1273,0,111,271,300,0,0,96.1,0.62123,0.37877
2025-03-21 00:00:00,2025-03-21 00:00:00,0,9500,561,473,79,62.1228,37.8772,1286,0,111,-11586,300,0,0,96.1,0.62123,0.37877
2025-03-21 00:05:00,2025-03-21 00:05:00,0,9772,561,473,79,62.1228,37.8772,1299,0,111,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 00:10:00,2025-03-21 00:10:00,0,10045,561,473,79,62.1228,37.8772,1315,0,111,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 00:15:00,2025-03-21 00:15:00,0,10320,561,473,79,62.1228,37.8772,1328,0,111,275,300,0,0,96.1,0.62123,0.37877
2025-03-21 00:20:00,2025-03-21 00:20:00,0,10592,561,473,79,62.1228,37.8772,1341,0,111,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 00:25:00,2025-03-21 00:25:00,0,10865,561,473,79,62.1228,37.8772,1357,0,112,273,300,1,1.2,96.1,0.62123,0.37877
2025-03-21 00:30:00,2025-03-21 00:30:00,0,11138,561,473,79,62.1228,37.8772,1370,0,112,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 00:35:00,2025-03-21 00:35:00,0,11410,561,473,79,62.1228,37.8772,1383,0,112,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 00:40:00,2025-03-21 00:40:00,0,11682,561,473,79,62.1228,37.8772,1396,0,112,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 00:45:00,2025-03-21 00:45:00,0,11955,561,473,79,62.1228,37.8772,1412,0,112,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 00:50:00,2025-03-21 00:50:00,0,12225,561,473,79,62.1228,37.8772,1425,0,112,270,300,0,0,96.1,0.62123,0.37877
2025-03-21 00:55:00,2025-03-21 00:55:00,0,12497,561,473,79,62.1228,37.8772,1438,0,112,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 01:00:00,2025-03-21 01:00:00,0,12769,561,473,79,62.1228,37.8772,1451,0,112,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 01:05:00,2025-03-21 01:05:00,0,13041,561,473,79,62.1228,37.8772,1464,0,113,272,300,1,1.2,96.1,0.62123,0.37877
2025-03-21 01:10:00,2025-03-21 01:10:00,0,13313,561,473,79,62.1228,37.8772,1480,0,113,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 01:15:00,2025-03-21 01:15:00,0,13585,561,473,79,62.1228,37.8772,1490,0,113,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 01:20:00,2025-03-21 01:20:00,0,13856,561,473,79,62.1228,37.8772,1503,0,113,271,300,0,0,96.1,0.62123,0.37877
2025-03-21 01:25:00,2025-03-21 01:25:00,0,14128,561,473,79,62.1228,37.8772,1516,0,113,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 01:30:00,2025-03-21 01:30:00,0,14402,561,473,79,62.1228,37.8772,1529,0,113,274,300,0,0,96.1,0.62123,0.37877
2025-03-21 01:35:00,2025-03-21 01:35:00,0,14675,561,473,79,62.1228,37.8772,1545,0,113,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 01:40:00,2025-03-21 01:40:00,0,14948,561,473,79,62.1228,37.8772,1555,0,113,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 01:45:00,2025-03-21 01:45:00,0,15220,561,473,79,62.1228,37.8772,1568,0,114,272,300,1,1.2,96.1,0.62123,0.37877
2025-03-21 01:50:00,2025-03-21 01:50:00,0,15491,561,473,79,62.1228,37.8772,1581,0,114,271,300,0,0,96.1,0.62123,0.37877
2025-03-21 01:55:00,2025-03-21 01:55:00,0,15761,561,473,79,62.1228,37.8772,1594,0,114,270,300,0,0,96.1,0.62123,0.37877
2025-03-21 02:00:00,2025-03-21 02:00:00,0,16032,561,473,79,62.1228,37.8772,1610,0,114,271,300,0,0,96.1,0.62123,0.37877
2025-03-21 02:05:00,2025-03-21 02:05:00,0,16305,561,473,79,62.1228,37.8772,1623,0,114,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 02:10:00,2025-03-21 02:10:00,0,16576,561,473,79,62.1228,37.8772,1636,0,114,271,300,0,0,96.1,0.62123,0.37877
2025-03-21 02:15:00,2025-03-21 02:15:00,0,16848,561,473,79,62.1228,37.8772,1645,0,114,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 02:20:00,2025-03-21 02:20:00,0,17120,561,473,79,62.1228,37.8772,1658,0,115,272,300,1,1.2,96.1,0.62123,0.37877
2025-03-21 02:25:00,2025-03-21 02:25:00,0,17390,561,473,79,62.1228,37.8772,1671,0,115,270,300,0,0,96.1,0.62123,0.37877
2025-03-21 02:30:00,2025-03-21 02:30:00,0,17663,561,473,79,62.1228,37.8772,1688,0,115,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 02:35:00,2025-03-21 02:35:00,0,17933,561,473,79,62.1228,37.8772,1701,0,115,270,300,0,0,96.1,0.62123,0.37877
2025-03-21 02:40:00,2025-03-21 02:40:00,0,18203,561,473,79,62.1228,37.8772,1713,0,115,270,300,0,0,96.1,0.62123,0.37877
2025-03-21 02:45:00,2025-03-21 02:45:00,0,18477,561,473,79,62.1228,37.8772,1726,0,115,274,300,0,0,96.1,0.62123,0.37877
2025-03-21 02:50:00,2025-03-21 02:50:00,0,18749,561,473,79,62.1228,37.8772,1739,0,115,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 02:55:00,2025-03-21 02:55:00,0,19021,561,473,79,62.1228,37.8772,1752,0,115,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 03:00:00,2025-03-21 03:00:00,0,19292,561,473,79,62.1228,37.8772,1765,0,116,271,300,1,1.2,96.1,0.62123,0.37877
2025-03-21 03:05:00,2025-03-21 03:05:00,0,19563,561,473,79,62.1228,37.8772,1778,0,116,271,300,0,0,96.1,0.62123,0.37877
2025-03-21 03:10:00,2025-03-21 03:10:00,0,19836,561,473,79,62.1228,37.8772,1791,0,116,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 03:15:00,2025-03-21 03:15:00,0,20106,561,473,79,62.1228,37.8772,1804,0,116,270,300,0,0,96.1,0.62123,0.37877
2025-03-21 03:20:00,2025-03-21 03:20:00,0,20377,561,473,79,62.1228,37.8772,1817,0,116,271,300,0,0,96.1,0.62123,0.37877
2025-03-21 03:25:00,2025-03-21 03:25:00,0,20649,561,473,79,62.1228,37.8772,1830,0,116,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 03:30:00,2025-03-21 03:30:00,0,20921,561,473,79,62.1228,37.8772,1843,0,116,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 03:35:00,2025-03-21 03:35:00,0,21193,561,473,79,62.1228,37.8772,1856,0,116,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 03:40:00,2025-03-21 03:40:00,0,21466,561,473,79,62.1228,37.8772,1869,0,117,273,300,1,1.2,96.1,0.62123,0.37877
2025-03-21 03:45:00,2025-03-21 03:45:00,0,21738,561,473,79,62.1228,37.8772,1882,0,117,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 03:50:00,2025-03-21 03:50:00,0,22010,561,473,79,62.1228,37.8772,1895,0,117,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 03:55:00,2025-03-21 03:55:00,0,22283,561,473,79,62.1228,37.8772,1908,0,117,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 04:00:00,2025-03-21 04:00:00,0,22554,561,473,79,62.1228,37.8772,1921,0,117,271,300,0,0,96.1,0.62123,0.37877
2025-03-21 04:05:00,2025-03-21 04:05:00,0,22827,561,473,79,62.1228,37.8772,1934,0,117,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 04:10:00,2025-03-21 04:10:00,0,23099,561,473,79,62.1228,37.8772,1947,0,117,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 04:15:00,2025-03-21 04:15:00,0,23371,561,473,79,62.1228,37.8772,1960,0,118,272,300,1,1.2,96.1,0.62123,0.37877
2025-03-21 04:20:00,2025-03-21 04:20:00,0,23643,561,473,79,62.1228,37.8772,1976,0,118,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 04:25:00,2025-03-21 04:25:00,0,23915,561,473,79,62.1228,37.8772,1986,0,118,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 04:30:00,2025-03-21 04:30:00,0,24188,561,473,79,62.1228,37.8772,1999,0,118,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 04:35:00,2025-03-21 04:35:00,0,24460,561,473,79,62.1228,37.8772,2012,0,118,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 04:40:00,2025-03-21 04:40:00,0,24732,561,473,79,62.1228,37.8772,2025,0,118,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 04:45:00,2025-03-21 04:45:00,0,25002,561,473,79,62.1228,37.8772,2037,0,118,270,300,0,0,96.1,0.62123,0.37877
2025-03-21 04:50:00,2025-03-21 04:50:00,0,25276,561,473,79,62.1228,37.8772,2047,0,118,274,300,0,0,96.1,0.62123,0.37877
2025-03-21 04:55:00,2025-03-21 04:55:00,0,25548,561,473,79,62.1228,37.8772,2060,0,119,272,300,1,1.2,96.1,0.62123,0.37877
2025-03-21 05:00:00,2025-03-21 05:00:00,0,25820,561,473,79,62.1228,37.8772,2073,0,119,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 05:05:00,2025-03-21 05:05:00,0,26094,561,473,79,62.1228,37.8772,2083,0,119,274,300,0,0,96.1,0.62123,0.37877
2025-03-21 05:10:00,2025-03-21 05:10:00,0,26366,561,473,79,62.1228,37.8772,2096,0,119,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 05:15:00,2025-03-21 05:15:00,0,26638,561,473,79,62.1228,37.8772,2109,0,119,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 05:20:00,2025-03-21 05:20:00,0,26909,561,473,79,62.1228,37.8772,2122,0,119,271,300,0,0,96.1,0.62123,0.37877
2025-03-21 05:25:00,2025-03-21 05:25:00,0,27182,561,473,79,62.1228,37.8772,2135,0,119,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 05:30:00,2025-03-21 05:30:00,0,27453,561,473,79,62.1228,37.8772,2148,0,119,271,300,0,0,96.1,0.62123,0.37877
2025-03-21 05:35:00,2025-03-21 05:35:00,0,27725,561,473,79,62.1228,37.8772,2161,0,120,272,300,1,1.2,96.1,0.62123,0.37877
2025-03-21 05:40:00,2025-03-21 05:40:00,0,27995,561,473,79,62.1228,37.8772,2174,0,120,270,300,0,0,96.1,0.62123,0.37877
2025-03-21 05:45:00,2025-03-21 05:45:00,0,28267,561,473,79,62.1228,37.8772,2187,0,120,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 05:50:00,2025-03-21 05:50:00,0,28540,561,473,79,62.1228,37.8772,2199,0,120,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 05:55:00,2025-03-21 05:55:00,0,28812,561,473,79,62.1228,37.8772,2212,0,120,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 06:00:00,2025-03-21 06:00:00,0,29085,561,473,79,62.1228,37.8772,2225,0,120,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 06:05:00,2025-03-21 06:05:00,0,29357,561,473,79,62.1228,37.8772,2238,0,120,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 06:10:00,2025-03-21 06:10:00,0,29628,561,473,79,62.1228,37.8772,2251,0,120,271,300,0,0,96.1,0.62123,0.37877
2025-03-21 06:15:00,2025-03-21 06:15:00,0,29900,561,473,79,62.1228,37.8772,2264,0,121,272,300,1,1.2,96.1,0.62123,0.37877
2025-03-21 06:20:00,2025-03-21 06:20:00,0,30172,561,473,79,62.1228,37.8772,2274,0,121,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 06:25:00,2025-03-21 06:25:00,0,30444,561,473,79,62.1228,37.8772,2287,0,121,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 06:30:00,2025-03-21 06:30:00,0,30715,561,473,79,62.1228,37.8772,2300,0,121,271,300,0,0,96.1,0.62123,0.37877
2025-03-21 06:35:00,2025-03-21 06:35:00,0,30988,561,473,79,62.1228,37.8772,2313,0,121,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 06:40:00,2025-03-21 06:40:00,0,31260,561,473,79,62.1228,37.8772,2326,0,121,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 06:45:00,2025-03-21 06:45:00,0,31532,561,473,79,62.1228,37.8772,2339,0,121,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 06:50:00,2025-03-21 06:50:00,0,31805,561,473,79,62.1228,37.8772,2352,0,121,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 06:55:00,2025-03-21 06:55:00,0,32076,561,473,79,62.1228,37.8772,2365,0,122,271,300,1,1.2,96.1,0.62123,0.37877
2025-03-21 07:00:00,2025-03-21 07:00:00,0,32348,561,473,79,62.1228,37.8772,2374,0,122,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 07:05:00,2025-03-21 07:05:00,0,32619,561,473,79,62.1228,37.8772,2387,0,122,271,300,0,0,96.1,0.62123,0.37877
2025-03-21 07:10:00,2025-03-21 07:10:00,0,124,561,473,79,62.1228,37.8772,2400,0,122,-32495,300,0,0,96.1,0.62123,0.37877
2025-03-21 07:15:00,2025-03-21 07:15:00,0,397,561,473,79,62.1228,37.8772,2413,0,122,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 07:20:00,2025-03-21 07:20:00,0,671,561,473,79,62.1228,37.8772,2426,0,122,274,300,0,0,96.1,0.62123,0.37877
2025-03-21 07:25:00,2025-03-21 07:25:00,0,945,561,473,79,62.1228,37.8772,2436,0,122,274,300,0,0,96.1,0.62123,0.37877
2025-03-21 07:30:00,2025-03-21 07:30:00,0,1220,561,473,79,62.1228,37.8772,2449,0,122,275,300,0,0,96.1,0.62123,0.37877
2025-03-21 07:35:00,2025-03-21 07:35:00,0,1494,561,473,79,62.1228,37.8772,2462,0,123,274,300,1,1.2,96.1,0.62123,0.37877
2025-03-21 07:40:00,2025-03-21 07:40:00,0,1766,561,473,79,62.1228,37.8772,2475,0,123,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 07:45:00,2025-03-21 07:45:00,0,2041,561,473,79,62.1228,37.8772,2485,0,123,275,300,0,0,96.1,0.62123,0.37877
2025-03-21 07:50:00,2025-03-21 07:50:00,0,2314,561,473,79,62.1228,37.8772,2498,0,123,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 07:55:00,2025-03-21 07:55:00,0,2588,561,473,79,62.1228,37.8772,2511,0,123,274,300,0,0,96.1,0.62123,0.37877
2025-03-21 08:00:00,2025-03-21 08:00:00,0,2861,561,473,79,62.1228,37.8772,2523,0,123,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 08:05:00,2025-03-21 08:05:00,0,3135,561,473,79,62.1228,37.8772,2533,0,123,274,300,0,0,96.1,0.62123,0.37877
2025-03-21 08:10:00,2025-03-21 08:10:00,0,3407,561,473,79,62.1228,37.8772,2546,0,123,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 08:15:00,2025-03-21 08:15:00,0,3679,561,473,79,62.1228,37.8772,2559,0,124,272,300,1,1.2,96.1,0.62123,0.37877
2025-03-21 08:20:00,2025-03-21 08:20:00,0,3953,561,473,79,62.1228,37.8772,2572,0,124,274,300,0,0,96.1,0.62123,0.37877
2025-03-21 08:25:00,2025-03-21 08:25:00,0,4226,561,473,79,62.1228,37.8772,2582,0,124,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 08:30:00,2025-03-21 08:30:00,0,4499,561,473,79,62.1228,37.8772,2595,0,124,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 08:35:00,2025-03-21 08:35:00,0,4772,561,473,79,62.1228,37.8772,2608,0,124,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 08:40:00,2025-03-21 08:40:00,0,5046,561,473,79,62.1228,37.8772,2621,0,124,274,300,0,0,96.1,0.62123,0.37877
2025-03-21 08:45:00,2025-03-21 08:45:00,0,5320,561,473,79,62.1228,37.8772,2634,0,124,274,300,0,0,96.1,0.62123,0.37877
2025-03-21 08:50:00,2025-03-21 08:50:00,0,5594,561,473,79,62.1228,37.8772,2643,0,124,274,300,0,0,96.1,0.62123,0.37877
2025-03-21 08:55:00,2025-03-21 08:55:00,0,5867,561,473,79,62.1228,37.8772,2656,0,124,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 09:00:00,2025-03-21 09:00:00,0,6140,561,473,79,62.1228,37.8772,2669,0,125,273,300,1,1.2,96.1,0.62123,0.37877
2025-03-21 09:05:00,2025-03-21 09:05:00,0,6412,561,473,79,62.1228,37.8772,2682,0,125,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 09:10:00,2025-03-21 09:10:00,0,6684,561,473,79,62.1228,37.8772,2692,0,125,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 09:15:00,2025-03-21 09:15:00,0,6956,561,473,79,62.1228,37.8772,2702,0,125,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 09:20:00,2025-03-21 09:20:00,0,7228,561,473,79,62.1228,37.8772,2715,0,125,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 09:25:00,2025-03-21 09:25:00,0,7500,561,473,79,62.1228,37.8772,2728,0,125,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 09:30:00,2025-03-21 09:30:00,0,7772,561,473,79,62.1228,37.8772,2741,0,125,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 09:35:00,2025-03-21 09:35:00,0,8045,561,473,79,62.1228,37.8772,2750,0,125,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 09:40:00,2025-03-21 09:40:00,0,8318,561,473,79,62.1228,37.8772,2763,0,126,273,300,1,1.2,96.1,0.62123,0.37877
2025-03-21 09:45:00,2025-03-21 09:45:00,0,8589,561,473,79,62.1228,37.8772,2776,0,126,271,300,0,0,96.1,0.62123,0.37877
2025-03-21 09:50:00,2025-03-21 09:50:00,0,8862,561,473,79,62.1228,37.8772,2789,0,126,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 09:55:00,2025-03-21 09:55:00,0,9134,561,473,79,62.1228,37.8772,2802,0,126,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 10:00:00,2025-03-21 10:00:00,0,9404,561,473,79,62.1228,37.8772,2815,0,126,270,300,0,0,96.1,0.62123,0.37877
2025-03-21 10:05:00,2025-03-21 10:05:00,0,9676,561,473,79,62.1228,37.8772,2828,0,126,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 10:10:00,2025-03-21 10:10:00,0,9948,561,473,79,62.1228,37.8772,2838,0,126,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 10:15:00,2025-03-21 10:15:00,0,10219,561,473,79,62.1228,37.8772,2851,0,126,271,300,0,0,96.1,0.62123,0.37877
2025-03-21 10:20:00,2025-03-21 10:20:00,0,10490,561,473,79,62.1228,37.8772,2864,0,127,271,300,1,1.2,96.1,0.62123,0.37877
2025-03-21 10:25:00,2025-03-21 10:25:00,0,10764,561,473,79,62.1228,37.8772,2880,0,127,274,300,0,0,96.1,0.62123,0.37877
2025-03-21 10:30:00,2025-03-21 10:30:00,0,11036,561,473,79,62.1228,37.8772,2893,0,127,272,300,0,0,96.1,0.62123,0.37877
2025-03-21 10:35:00,2025-03-21 10:35:00,0,11307,561,473,79,62.1228,37.8772,2903,0,127,271,300,0,0,96.1,0.62123,0.37877
2025-03-21 10:40:00,2025-03-21 10:40:00,0,11578,561,473,79,62.1228,37.8772,2916,0,127,271,300,0,0,96.1,0.62123,0.37877
2025-03-21 10:45:00,2025-03-21 10:45:00,0,11848,561,473,79,62.1228,37.8772,2925,0,127,270,300,0,0,96.1,0.62123,0.37877
2025-03-21 10:50:00,2025-03-21 10:50:00,0,12119,561,473,79,62.1228,37.8772,2938,0,127,271,300,0,0,96.1,0.62123,0.37877
2025-03-21 10:55:00,2025-03-21 10:55:00,0,12392,561,473,79,62.1228,37.8772,2951,0,127,273,300,0,0,96.1,0.62123,0.37877
2025-03-21 11:00:00,2025-03-21 11:00:00,0,12664,561,473,79,62.1228,37.8772,2961,0,128,272,300,1,1.2,96.1,0.62123,0.37877
2025-03-21 11:05:00,2025-03-21 11:05:00,0,12937,561,473,79,62.1228,37.8772,2974,0,128,273,300,0,0,96.1,0.62123,0.37877
