Timestamp,gas_rate,xM_gb,xC_gb,Z-score_gas_rate,gas_rate_out,Z-score_xM_gb,xM_gb_out,Z-score_xC_gb,xC_gb_out,gas_rate_out_ma,xch4_interp,xco2_interp
2025-04-13 04:55:00,0.468,0.59878,0.40122,0.88238,0.468,1.80304,0.59878,1.80304,0.40122,0.483,0.59837,0.40163
2025-04-13 05:00:00,0.504,0.59878,0.40122,0.74044,0.504,1.80304,0.59878,1.80304,0.40122,0.486,0.59833,0.40167
2025-04-13 05:05:00,0.468,0.59878,0.40122,0.88238,0.468,1.80304,0.59878,1.80304,0.40122,0.486,0.5983,0.4017
2025-04-13 05:10:00,0.552,0.59878,0.40122,0.55119,0.552,1.80304,0.59878,1.80304,0.40122,0.496,0.59826,0.40174
2025-04-13 05:15:00,0.612,0.59878,0.40122,0.31462,0.612,1.80304,0.59878,1.80304,0.40122,0.508,0.59822,0.40178
2025-04-13 05:20:00,0.504,0.59878,0.40122,0.74044,0.504,1.80304,0.59878,1.80304,0.40122,0.511,0.59819,0.40181
2025-04-13 05:25:00,0.672,0.59878,0.40122,0.07806,0.672,1.80304,0.59878,1.80304,0.40122,0.525,0.59815,0.40185
2025-04-13 05:30:00,0.888,0.59878,0.40122,0.77358,0.888,1.80304,0.59878,1.80304,0.40122,0.554,0.59811,0.40189
2025-04-13 05:35:00,0.54,0.59878,0.40122,0.5985,0.54,1.80304,0.59878,1.80304,0.40122,0.56,0.59807,0.40193
2025-04-13 05:40:00,0.552,0.59878,0.40122,0.55119,0.552,1.80304,0.59878,1.80304,0.40122,0.564,0.59804,0.40196
2025-04-13 05:45:00,0.576,0.59878,0.40122,0.45656,0.576,1.80304,0.59878,1.80304,0.40122,0.567,0.598,0.402
2025-04-13 05:50:00,0.552,0.59878,0.40122,0.55119,0.552,1.80304,0.59878,1.80304,0.40122,0.574,0.59796,0.40204
2025-04-13 05:55:00,0.504,0.59878,0.40122,0.74044,0.504,1.80304,0.59878,1.80304,0.40122,0.577,0.59792,0.40208
2025-04-13 06:00:00,0.504,0.59878,0.40122,0.74044,0.504,1.80304,0.59878,1.80304,0.40122,0.577,0.59789,0.40211
2025-04-13 06:05:00,0.504,0.59878,0.40122,0.74044,0.504,1.80304,0.59878,1.80304,0.40122,0.58,0.59785,0.40215
2025-04-13 06:10:00,0.504,0.59878,0.40122,0.74044,0.504,1.80304,0.59878,1.80304,0.40122,0.576,0.59781,0.40219
2025-04-13 06:15:00,0.468,0.59878,0.40122,0.88238,0.468,1.80304,0.59878,1.80304,0.40122,0.564,0.59777,0.40223
2025-04-13 06:20:00,0.504,0.59878,0.40122,0.74044,0.504,1.80304,0.59878,1.80304,0.40122,0.564,0.59774,0.40226
2025-04-13 06:25:00,0.504,0.59878,0.40122,0.74044,0.504,1.80304,0.59878,1.80304,0.40122,0.55,0.5977,0.4023
2025-04-13 06:30:00,0.468,0.59878,0.40122,0.88238,0.468,1.80304,0.59878,1.80304,0.40122,0.515,0.59766,0.40234
2025-04-13 06:35:00,0.468,0.59878,0.40122,0.88238,0.468,1.80304,0.59878,1.80304,0.40122,0.509,0.59762,0.40238
2025-04-13 06:40:00,0.468,0.59878,0.40122,0.88238,0.468,1.80304,0.59878,1.80304,0.40122,0.502,0.59759,0.40241
2025-04-13 06:45:00,0.468,0.59878,0.40122,0.88238,0.468,1.80304,0.59878,1.80304,0.40122,0.493,0.59755,0.40245
2025-04-13 06:50:00,0.468,0.59878,0.40122,0.88238,0.468,1.80304,0.59878,1.80304,0.40122,0.486,0.59751,0.40249
2025-04-13 06:55:00,0.54,0.59878,0.40122,0.5985,0.54,1.80304,0.59878,1.80304,0.40122,0.489,0.59747,0.40253
2025-04-13 07:00:00,0.696,0.59878,0.40122,0.01657,0.696,1.80304,0.59878,1.80304,0.40122,0.505,0.59744,0.40256
2025-04-13 07:05:00,0.516,0.59878,0.40122,0.69313,0.516,1.80304,0.59878,1.80304,0.40122,0.506,0.5974,0.4026
2025-04-13 07:10:00,0.504,0.59878,0.40122,0.74044,0.504,1.80304,0.59878,1.80304,0.40122,0.506,0.59736,0.40264
2025-04-13 07:15:00,0.504,0.59878,0.40122,0.74044,0.504,1.80304,0.59878,1.80304,0.40122,0.509,0.59732,0.40268
2025-04-13 07:20:00,0.468,0.59878,0.40122,0.88238,0.468,1.80304,0.59878,1.80304,0.40122,0.506,0.59729,0.40271
2025-04-13 07:25:00,0.504,0.59878,0.40122,0.74044,0.504,1.80304,0.59878,1.80304,0.40122,0.506,0.59725,0.40275
2025-04-13 07:30:00,0.468,0.59878,0.40122,0.88238,0.468,1.80304,0.59878,1.80304,0.40122,0.506,0.59721,0.40279
2025-04-13 07:35:00,0.42,0.59878,0.40122,1.07163,0.42,1.80304,0.59878,1.80304,0.40122,0.502,0.59717,0.40283
2025-04-13 07:40:00,0.468,0.59878,0.40122,0.88238,0.468,1.80304,0.59878,1.80304,0.40122,0.502,0.59714,0.40286
2025-04-13 07:45:00,0.468,0.59878,0.40122,0.88238,0.468,1.80304,0.59878,1.80304,0.40122,0.502,0.5971,0.4029
2025-04-13 07:50:00,0.432,0.59878,0.40122,1.02432,0.432,1.80304,0.59878,1.80304,0.40122,0.499,0.59706,0.40294
2025-04-13 07:55:00,0.42,0.59878,0.40122,1.07163,0.42,1.80304,0.59878,1.80304,0.40122,0.489,0.59702,0.40298
2025-04-13 08:00:00,0.432,0.59878,0.40122,1.02432,0.432,1.80304,0.59878,1.80304,0.40122,0.467,0.59699,0.40301
2025-04-13 08:05:00,0.432,0.59878,0.40122,1.02432,0.432,1.80304,0.59878,1.80304,0.40122,0.46,0.59695,0.40305
2025-04-13 08:10:00,0.456,0.59878,0.40122,0.92969,0.456,1.80304,0.59878,1.80304,0.40122,0.456,0.59691,0.40309
2025-04-13 08:15:00,0.396,0.59878,0.40122,1.16626,0.396,1.80304,0.59878,1.80304,0.40122,0.447,0.59687,0.40313
2025-04-13 08:20:00,0.432,0.59878,0.40122,1.02432,0.432,1.80304,0.59878,1.80304,0.40122,0.444,0.59684,0.40316
2025-04-13 08:25:00,0.504,0.59878,0.40122,0.74044,0.504,1.80304,0.59878,1.80304,0.40122,0.444,0.5968,0.4032
2025-04-13 08:30:00,0.468,0.59878,0.40122,0.88238,0.468,1.80304,0.59878,1.80304,0.40122,0.444,0.59676,0.40324
2025-04-13 08:35:00,0.54,0.59878,0.40122,0.5985,0.54,1.80304,0.59878,1.80304,0.40122,0.454,0.59673,0.40327
2025-04-13 08:40:00,0.504,0.59878,0.40122,0.74044,0.504,1.80304,0.59878,1.80304,0.40122,0.457,0.59669,0.40331
2025-04-13 08:45:00,0.468,0.59878,0.40122,0.88238,0.468,1.80304,0.59878,1.80304,0.40122,0.457,0.59665,0.40335
2025-04-13 08:50:00,0.504,0.59878,0.40122,0.74044,0.504,1.80304,0.59878,1.80304,0.40122,0.463,0.59661,0.40339
2025-04-13 08:55:00,0.468,0.59878,0.40122,0.88238,0.468,1.80304,0.59878,1.80304,0.40122,0.467,0.59658,0.40342
2025-04-13 09:00:00,0.432,0.59878,0.40122,1.02432,0.432,1.80304,0.59878,1.80304,0.40122,0.467,0.59654,0.40346
2025-04-13 09:05:00,0.456,0.59878,0.40122,0.92969,0.456,1.80304,0.59878,1.80304,0.40122,0.469,0.5965,0.4035
2025-04-13 09:10:00,0.432,0.59878,0.40122,1.02432,0.432,1.80304,0.59878,1.80304,0.40122,0.467,0.59646,0.40354
2025-04-13 09:15:00,0.468,0.59878,0.40122,0.88238,0.468,1.80304,0.59878,1.80304,0.40122,0.473,0.59643,0.40357
2025-04-13 09:20:00,0.432,0.59878,0.40122,1.02432,0.432,1.80304,0.59878,1.80304,0.40122,0.473,0.59639,0.40361
2025-04-13 09:25:00,0.42,0.59878,0.40122,1.07163,0.42,1.80304,0.59878,1.80304,0.40122,0.466,0.59635,0.40365
2025-04-13 09:30:00,0.432,0.59878,0.40122,1.02432,0.432,1.80304,0.59878,1.80304,0.40122,0.463,0.59631,0.40369
2025-04-13 09:35:00,0.504,0.59878,0.40122,0.74044,0.504,1.80304,0.59878,1.80304,0.40122,0.46,0.59628,0.40372
2025-04-13 09:40:00,0.432,0.59878,0.40122,1.02432,0.432,1.80304,0.59878,1.80304,0.40122,0.454,0.59624,0.40376
2025-04-13 09:45:00,0.42,0.59878,0.40122,1.07163,0.42,1.80304,0.59878,1.80304,0.40122,0.45,0.5962,0.4038
2025-04-13 09:50:00,0.468,0.59878,0.40122,0.88238,0.468,1.80304,0.59878,1.80304,0.40122,0.447,0.59616,0.40384
2025-04-13 09:55:00,0.504,0.59878,0.40122,0.74044,0.504,1.80304,0.59878,1.80304,0.40122,0.45,0.59613,0.40387
2025-04-13 10:00:00,0.432,0.59878,0.40122,1.02432,0.432,1.80304,0.59878,1.80304,0.40122,0.45,0.59609,0.40391
2025-04-13 10:05:00,0.504,0.59878,0.40122,0.74044,0.504,1.80304,0.59878,1.80304,0.40122,0.454,0.59605,0.40395
2025-04-13 10:10:00,0.504,0.59878,0.40122,0.74044,0.504,1.80304,0.59878,1.80304,0.40122,0.46,0.59601,0.40399
2025-04-13 10:15:00,0.432,0.59878,0.40122,1.02432,0.432,1.80304,0.59878,1.80304,0.40122,0.457,0.59598,0.40402
2025-04-13 10:20:00,0.54,0.59594,0.40406,0.5985,0.54,1.7453,0.59594,1.7453,0.40406,0.466,0.59594,0.40406
2025-04-13 10:25:00,0.468,0.59594,0.40406,0.88238,0.468,1.7453,0.59594,1.7453,0.40406,0.47,0.59579,0.40421
2025-04-13 10:30:00,0.468,0.59594,0.40406,0.88238,0.468,1.7453,0.59594,1.7453,0.40406,0.473,0.59565,0.40435
2025-04-13 10:35:00,0.468,0.59594,0.40406,0.88238,0.468,1.7453,0.59594,1.7453,0.40406,0.47,0.5955,0.4045
2025-04-13 10:40:00,0.42,0.59594,0.40406,1.07163,0.42,1.7453,0.59594,1.7453,0.40406,0.469,0.59535,0.40465
2025-04-13 10:45:00,0.468,0.59594,0.40406,0.88238,0.468,1.7453,0.59594,1.7453,0.40406,0.473,0.59521,0.40479
2025-04-13 10:50:00,0.504,0.59594,0.40406,0.74044,0.504,1.7453,0.59594,1.7453,0.40406,0.476,0.59506,0.40494
2025-04-13 10:55:00,0.516,0.59594,0.40406,0.69783,0.516,1.86594,0.59594,1.86594,0.40406,0.477,0.59492,0.40508
2025-04-13 11:00:00,0.456,0.59594,0.40406,0.93501,0.456,1.86594,0.59594,1.86594,0.40406,0.479,0.59477,0.40523
2025-04-13 11:05:00,0.468,0.59594,0.40406,0.88757,0.468,1.86594,0.59594,1.86594,0.40406,0.476,0.59462,0.40538
2025-04-13 11:10:00,0.468,0.59594,0.40406,0.88757,0.468,1.86594,0.59594,1.86594,0.40406,0.473,0.59448,0.40552
2025-04-13 11:15:00,0.396,0.59594,0.40406,1.17218,0.396,1.86594,0.59594,1.86594,0.40406,0.47,0.59433,0.40567
2025-04-13 11:20:00,0.456,0.59594,0.40406,0.93501,0.456,1.86594,0.59594,1.86594,0.40406,0.463,0.59419,0.40581
2025-04-13 11:25:00,0.432,0.59594,0.40406,1.02988,0.432,1.86594,0.59594,1.86594,0.40406,0.46,0.59404,0.40596
2025-04-13 11:30:00,0.468,0.59594,0.40406,0.88757,0.468,1.86594,0.59594,1.86594,0.40406,0.46,0.59389,0.40611
2025-04-13 11:35:00,0.432,0.59594,0.40406,1.02988,0.432,1.86594,0.59594,1.86594,0.40406,0.457,0.59375,0.40625
2025-04-13 11:40:00,0.42,0.59594,0.40406,1.07731,0.42,1.86594,0.59594,1.86594,0.40406,0.457,0.5936,0.4064
2025-04-13 11:45:00,0.432,0.59594,0.40406,1.02988,0.432,1.86594,0.59594,1.86594,0.40406,0.454,0.59346,0.40654
2025-04-13 11:50:00,0.504,0.59594,0.40406,0.74527,0.504,1.86594,0.59594,1.86594,0.40406,0.454,0.59331,0.40669
2025-04-13 11:55:00,0.54,0.59594,0.40406,0.60297,0.54,1.86594,0.59594,1.86594,0.40406,0.456,0.59316,0.40684
2025-04-13 12:00:00,0.468,0.59594,0.40406,0.88757,0.468,1.86594,0.59594,1.86594,0.40406,0.457,0.59302,0.40698
2025-04-13 12:05:00,0.396,0.59594,0.40406,1.17218,0.396,1.86594,0.59594,1.86594,0.40406,0.451,0.59287,0.40713
2025-04-13 12:10:00,0.42,0.59594,0.40406,1.07731,0.42,1.86594,0.59594,1.86594,0.40406,0.447,0.59272,0.40728
2025-04-13 12:15:00,0.432,0.59594,0.40406,1.02988,0.432,1.86594,0.59594,1.86594,0.40406,0.45,0.59258,0.40742
2025-04-13 12:20:00,0.432,0.59594,0.40406,1.02988,0.432,1.86594,0.59594,1.86594,0.40406,0.448,0.59243,0.40757
2025-04-13 12:25:00,0.384,0.59594,0.40406,1.21961,0.384,1.86594,0.59594,1.86594,0.40406,0.444,0.59229,0.40771
2025-04-13 12:30:00,0.432,0.59594,0.40406,1.02988,0.432,1.86594,0.59594,1.86594,0.40406,0.441,0.59214,0.40786
2025-04-13 12:35:00,0.384,0.59594,0.40406,1.21961,0.384,1.86594,0.59594,1.86594,0.40406,0.437,0.59199,0.40801
2025-04-13 12:40:00,0.384,0.59594,0.40406,1.21961,0.384,1.86594,0.59594,1.86594,0.40406,0.434,0.59185,0.40815
2025-04-13 12:45:00,0.396,0.59594,0.40406,1.17218,0.396,1.86594,0.59594,1.86594,0.40406,0.431,0.5917,0.4083
2025-04-13 12:50:00,0.384,0.59594,0.40406,1.21961,0.384,1.86594,0.59594,1.86594,0.40406,0.421,0.59156,0.40844
2025-04-13 12:55:00,0.432,0.59594,0.40406,1.02988,0.432,1.86594,0.59594,1.86594,0.40406,0.412,0.59141,0.40859
2025-04-13 13:00:00,0.42,0.59594,0.40406,1.07731,0.42,1.86594,0.59594,1.86594,0.40406,0.408,0.59126,0.40874
2025-04-13 13:05:00,0.468,0.59594,0.40406,0.88757,0.468,1.86594,0.59594,1.86594,0.40406,0.414,0.59112,0.40888
2025-04-13 13:10:00,0.396,0.59594,0.40406,1.17218,0.396,1.86594,0.59594,1.86594,0.40406,0.412,0.59097,0.40903
2025-04-13 13:15:00,0.42,0.59594,0.40406,1.07731,0.42,1.86594,0.59594,1.86594,0.40406,0.411,0.59083,0.40917
2025-04-13 13:20:00,0.396,0.59594,0.40406,1.17218,0.396,1.86594,0.59594,1.86594,0.40406,0.408,0.59068,0.40932
2025-04-13 13:25:00,0.42,0.59594,0.40406,1.07731,0.42,1.86594,0.59594,1.86594,0.40406,0.411,0.59053,0.40947
2025-04-13 13:30:00,0.432,0.59594,0.40406,1.02988,0.432,1.86594,0.59594,1.86594,0.40406,0.411,0.59039,0.40961
2025-04-13 13:35:00,0.384,0.59594,0.40406,1.21961,0.384,1.86594,0.59594,1.86594,0.40406,0.411,0.59024,0.40976
2025-04-13 13:40:00,0.432,0.59594,0.40406,1.02988,0.432,1.86594,0.59594,1.86594,0.40406,0.415,0.5901,0.4099
2025-04-13 13:45:00,0.396,0.59594,0.40406,1.17218,0.396,1.86594,0.59594,1.86594,0.40406,0.415,0.58995,0.41005
2025-04-13 13:50:00,0.384,0.59594,0.40406,1.21961,0.384,1.86594,0.59594,1.86594,0.40406,0.415,0.5898,0.4102
2025-04-13 13:55:00,0.384,0.59594,0.40406,1.21961,0.384,1.86594,0.59594,1.86594,0.40406,0.411,0.58966,0.41034
2025-04-13 14:00:00,0.396,0.59594,0.40406,1.17218,0.396,1.86594,0.59594,1.86594,0.40406,0.409,0.58951,0.41049
2025-04-13 14:05:00,0.42,0.59594,0.40406,1.07731,0.42,1.86594,0.59594,1.86594,0.40406,0.405,0.58936,0.41064
2025-04-13 14:10:00,0.36,0.59594,0.40406,1.31448,0.36,1.86594,0.59594,1.86594,0.40406,0.402,0.58922,0.41078
2025-04-13 14:15:00,0.384,0.59594,0.40406,1.21961,0.384,1.86594,0.59594,1.86594,0.40406,0.399,0.58907,0.41093
2025-04-13 14:20:00,0.384,0.59594,0.40406,1.21961,0.384,1.86594,0.59594,1.86594,0.40406,0.398,0.58893,0.41107
2025-04-13 14:25:00,0.504,0.59594,0.40406,0.74527,0.504,1.86594,0.59594,1.86594,0.40406,0.405,0.58878,0.41122
2025-04-13 14:30:00,0.432,0.59594,0.40406,1.02988,0.432,1.86594,0.59594,1.86594,0.40406,0.405,0.58863,0.41137
2025-04-13 14:35:00,0.468,0.59594,0.40406,0.88757,0.468,1.86594,0.59594,1.86594,0.40406,0.412,0.58849,0.41151
2025-04-13 14:40:00,0.468,0.59594,0.40406,0.88757,0.468,1.86594,0.59594,1.86594,0.40406,0.415,0.58834,0.41166
2025-04-13 14:45:00,0.468,0.59594,0.40406,0.88757,0.468,1.86594,0.59594,1.86594,0.40406,0.421,0.5882,0.4118
2025-04-13 14:50:00,0.468,0.59594,0.40406,0.88757,0.468,1.86594,0.59594,1.86594,0.40406,0.428,0.58805,0.41195
2025-04-13 14:55:00,0.504,0.59594,0.40406,0.74527,0.504,1.86594,0.59594,1.86594,0.40406,0.438,0.5879,0.4121
2025-04-13 15:00:00,0.504,0.59594,0.40406,0.74527,0.504,1.86594,0.59594,1.86594,0.40406,0.447,0.58776,0.41224
2025-04-13 15:05:00,0.42,0.59594,0.40406,1.07731,0.42,1.86594,0.59594,1.86594,0.40406,0.447,0.58761,0.41239
2025-04-13 15:10:00,0.468,0.59594,0.40406,0.88757,0.468,1.86594,0.59594,1.86594,0.40406,0.456,0.58747,0.41253
2025-04-13 15:15:00,0.468,0.59594,0.40406,0.88757,0.468,1.86594,0.59594,1.86594,0.40406,0.463,0.58732,0.41268
2025-04-13 15:20:00,0.468,0.59594,0.40406,0.88757,0.468,1.86594,0.59594,1.86594,0.40406,0.47,0.58717,0.41283
2025-04-13 15:25:00,0.468,0.59594,0.40406,0.88757,0.468,1.86594,0.59594,1.86594,0.40406,0.467,0.58703,0.41297
2025-04-13 15:30:00,0.468,0.59594,0.40406,0.88757,0.468,1.86594,0.59594,1.86594,0.40406,0.47,0.58688,0.41312
2025-04-13 15:35:00,0.504,0.59594,0.40406,0.74527,0.504,1.86594,0.59594,1.86594,0.40406,0.473,0.58673,0.41327
2025-04-13 15:40:00,0.432,0.59594,0.40406,1.02988,0.432,1.86594,0.59594,1.86594,0.40406,0.47,0.58659,0.41341
2025-04-13 15:45:00,0.42,0.59594,0.40406,1.07731,0.42,1.86594,0.59594,1.86594,0.40406,0.466,0.58644,0.41356
2025-04-13 15:50:00,0.432,0.59594,0.40406,1.02988,0.432,1.86594,0.59594,1.86594,0.40406,0.463,0.5863,0.4137
2025-04-13 15:55:00,0.504,0.59594,0.40406,0.74527,0.504,1.86594,0.59594,1.86594,0.40406,0.463,0.58615,0.41385
2025-04-13 16:00:00,0.432,0.59594,0.40406,1.02988,0.432,1.86594,0.59594,1.86594,0.40406,0.457,0.586,0.414
2025-04-13 16:05:00,0.468,0.59594,0.40406,0.88757,0.468,1.86594,0.59594,1.86594,0.40406,0.461,0.58586,0.41414
2025-04-13 16:10:00,0.384,0.59594,0.40406,1.21961,0.384,1.86594,0.59594,1.86594,0.40406,0.454,0.58571,0.41429
2025-04-13 16:15:00,0.384,0.59594,0.40406,1.21961,0.384,1.86594,0.59594,1.86594,0.40406,0.447,0.58557,0.41443
2025-04-13 16:20:00,0.432,0.59594,0.40406,1.02988,0.432,1.86594,0.59594,1.86594,0.40406,0.444,0.58542,0.41458
2025-04-13 16:25:00,0.384,0.59594,0.40406,1.21961,0.384,1.86594,0.59594,1.86594,0.40406,0.437,0.58527,0.41473
2025-04-13 16:30:00,0.396,0.59594,0.40406,1.17218,0.396,1.86594,0.59594,1.86594,0.40406,0.431,0.58513,0.41487
2025-04-13 16:35:00,0.384,0.59594,0.40406,1.21961,0.384,1.86594,0.59594,1.86594,0.40406,0.421,0.58498,0.41502
2025-04-13 16:40:00,0.468,0.59594,0.40406,0.88757,0.468,1.86594,0.59594,1.86594,0.40406,0.424,0.58484,0.41516
2025-04-13 16:45:00,0.432,0.59594,0.40406,1.02988,0.432,1.86594,0.59594,1.86594,0.40406,0.425,0.58469,0.41531
2025-04-13 16:50:00,0.42,0.59594,0.40406,1.07731,0.42,1.86594,0.59594,1.86594,0.40406,0.424,0.58454,0.41546
2025-04-13 16:55:00,0.432,0.59594,0.40406,1.05441,0.432,1.97023,0.59594,1.97023,0.40406,0.418,0.59238,0.40762
2025-04-13 17:00:00,0.432,0.59594,0.40406,1.05441,0.432,1.97023,0.59594,1.97023,0.40406,0.418,0.59206,0.40794
2025-04-13 17:05:00,0.348,0.59594,0.40406,1.38795,0.348,1.97023,0.59594,1.97023,0.40406,0.408,0.59173,0.40827
2025-04-13 17:10:00,0.312,0.59594,0.40406,1.5309,0.312,1.97023,0.59594,1.97023,0.40406,0.402,0.59141,0.40859
2025-04-13 17:15:00,0.42,0.59594,0.40406,1.10206,0.42,1.97023,0.59594,1.97023,0.40406,0.405,0.59109,0.40891
2025-04-13 17:20:00,0.396,0.59594,0.40406,1.19736,0.396,1.97023,0.59594,1.97023,0.40406,0.402,0.59076,0.40924
2025-04-13 17:25:00,0.42,0.59594,0.40406,1.10206,0.42,1.97023,0.59594,1.97023,0.40406,0.405,0.59044,0.40956
2025-04-13 17:30:00,0.432,0.59594,0.40406,1.05441,0.432,1.97023,0.59594,1.97023,0.40406,0.408,0.59012,0.40988
2025-04-13 17:35:00,0.468,0.59594,0.40406,0.91146,0.468,1.97023,0.59594,1.97023,0.40406,0.415,0.58979,0.41021
2025-04-13 17:40:00,0.624,0.59594,0.40406,0.29203,0.624,1.97023,0.59594,1.97023,0.40406,0.428,0.58947,0.41053
2025-04-13 17:45:00,0.624,0.59594,0.40406,0.29203,0.624,1.97023,0.59594,1.97023,0.40406,0.444,0.58915,0.41085
2025-04-13 17:50:00,0.42,0.59594,0.40406,1.10206,0.42,1.97023,0.59594,1.97023,0.40406,0.444,0.58882,0.41118
2025-04-13 17:55:00,0.504,0.59594,0.40406,0.76852,0.504,1.97023,0.59594,1.97023,0.40406,0.45,0.5885,0.4115
2025-04-13 18:00:00,0.468,0.59594,0.40406,0.91146,0.468,1.97023,0.59594,1.97023,0.40406,0.453,0.58818,0.41182
2025-04-13 18:05:00,0.468,0.59594,0.40406,0.91146,0.468,1.97023,0.59594,1.97023,0.40406,0.463,0.58785,0.41215
2025-04-13 18:10:00,0.468,0.59594,0.40406,0.91146,0.468,1.97023,0.59594,1.97023,0.40406,0.476,0.58753,0.41247
2025-04-13 18:15:00,0.468,0.59594,0.40406,0.91146,0.468,1.97023,0.59594,1.97023,0.40406,0.48,0.5872,0.4128
2025-04-13 18:20:00,0.504,0.59594,0.40406,0.76852,0.504,1.97023,0.59594,1.97023,0.40406,0.489,0.58688,0.41312
2025-04-13 18:25:00,0.54,0.59594,0.40406,0.62557,0.54,1.97023,0.59594,1.97023,0.40406,0.499,0.58656,0.41344
2025-04-13 18:30:00,0.432,0.59594,0.40406,1.05441,0.432,1.97023,0.59594,1.97023,0.40406,0.499,0.58623,0.41377
2025-04-13 18:35:00,0.432,0.59594,0.40406,1.05441,0.432,1.97023,0.59594,1.97023,0.40406,0.496,0.58591,0.41409
2025-04-13 18:40:00,0.42,0.59594,0.40406,1.10206,0.42,1.97023,0.59594,1.97023,0.40406,0.479,0.58559,0.41441
2025-04-13 18:45:00,0.396,0.59594,0.40406,1.19736,0.396,1.97023,0.59594,1.97023,0.40406,0.46,0.58526,0.41474
2025-04-13 18:50:00,0.42,0.59594,0.40406,1.10206,0.42,1.97023,0.59594,1.97023,0.40406,0.46,0.58494,0.41506
2025-04-13 18:55:00,0.504,0.59594,0.40406,0.76852,0.504,1.97023,0.59594,1.97023,0.40406,0.46,0.58462,0.41538
2025-04-13 19:00:00,0.552,0.59594,0.40406,0.57792,0.552,1.97023,0.59594,1.97023,0.40406,0.467,0.58429,0.41571
2025-04-13 19:05:00,0.504,0.59594,0.40406,0.76852,0.504,1.97023,0.59594,1.97023,0.40406,0.47,0.58397,0.41603
2025-04-13 19:10:00,0.468,0.59594,0.40406,0.91146,0.468,1.97023,0.59594,1.97023,0.40406,0.47,0.58365,0.41635
2025-04-13 19:15:00,0.504,0.59594,0.40406,0.76852,0.504,1.97023,0.59594,1.97023,0.40406,0.473,0.58332,0.41668
2025-04-13 19:20:00,0.468,0.59594,0.40406,0.91146,0.468,1.97023,0.59594,1.97023,0.40406,0.47,0.583,0.417
2025-04-13 19:25:00,0.468,0.59594,0.40406,0.91146,0.468,1.97023,0.59594,1.97023,0.40406,0.464,0.58268,0.41732
2025-04-13 19:30:00,0.468,0.59594,0.40406,0.91146,0.468,1.97023,0.59594,1.97023,0.40406,0.467,0.58235,0.41765
2025-04-13 19:35:00,0.42,0.59594,0.40406,1.10206,0.42,1.97023,0.59594,1.97023,0.40406,0.466,0.58203,0.41797
2025-04-13 19:40:00,0.432,0.59594,0.40406,1.05441,0.432,1.97023,0.59594,1.97023,0.40406,0.467,0.58171,0.41829
2025-04-13 19:45:00,0.384,0.59594,0.40406,1.24501,0.384,1.97023,0.59594,1.97023,0.40406,0.466,0.58138,0.41862
2025-04-13 19:50:00,0.432,0.59594,0.40406,1.05441,0.432,1.97023,0.59594,1.97023,0.40406,0.467,0.58106,0.41894
2025-04-13 19:55:00,0.384,0.59594,0.40406,1.24501,0.384,1.97023,0.59594,1.97023,0.40406,0.457,0.58073,0.41927
2025-04-13 20:00:00,0.396,0.59594,0.40406,1.19736,0.396,1.97023,0.59594,1.97023,0.40406,0.444,0.58041,0.41959
2025-04-13 20:05:00,0.384,0.59594,0.40406,1.24501,0.384,1.97023,0.59594,1.97023,0.40406,0.434,0.58009,0.41991
2025-04-13 20:10:00,0.384,0.59594,0.40406,1.24501,0.384,1.97023,0.59594,1.97023,0.40406,0.427,0.57976,0.42024
2025-04-13 20:15:00,0.36,0.59594,0.40406,1.3403,0.36,1.97023,0.59594,1.97023,0.40406,0.415,0.57944,0.42056
2025-04-13 20:20:00,0.384,0.59594,0.40406,1.24501,0.384,1.97023,0.59594,1.97023,0.40406,0.408,0.57912,0.42088
2025-04-13 20:25:00,0.384,0.59594,0.40406,1.24501,0.384,1.97023,0.59594,1.97023,0.40406,0.401,0.57879,0.42121
2025-04-13 20:30:00,0.432,0.59594,0.40406,1.05441,0.432,1.97023,0.59594,1.97023,0.40406,0.398,0.57847,0.42153
2025-04-13 20:35:00,0.432,0.59594,0.40406,1.05441,0.432,1.97023,0.59594,1.97023,0.40406,0.399,0.57815,0.42185
2025-04-13 20:40:00,0.468,0.57782,0.42218,0.91146,0.468,1.57121,0.57782,1.57121,0.42218,0.402,0.57782,0.42218
2025-04-13 20:45:00,0.456,0.57782,0.42218,0.95911,0.456,1.57121,0.57782,1.57121,0.42218,0.408,0.57773,0.42227
2025-04-13 20:50:00,0.432,0.57782,0.42218,1.05441,0.432,1.57121,0.57782,1.57121,0.42218,0.408,0.57763,0.42237
2025-04-13 20:55:00,0.396,0.57782,0.42218,1.19736,0.396,1.57121,0.57782,1.57121,0.42218,0.409,0.57753,0.42247
2025-04-13 21:00:00,0.348,0.57782,0.42218,1.38795,0.348,1.57121,0.57782,1.57121,0.42218,0.405,0.57743,0.42257
2025-04-13 21:05:00,0.384,0.57782,0.42218,1.24501,0.384,1.57121,0.57782,1.57121,0.42218,0.405,0.57733,0.42267
2025-04-13 21:10:00,0.432,0.57782,0.42218,1.05441,0.432,1.57121,0.57782,1.57121,0.42218,0.409,0.57724,0.42276
2025-04-13 21:15:00,0.384,0.57782,0.42218,1.24501,0.384,1.57121,0.57782,1.57121,0.42218,0.411,0.57714,0.42286
2025-04-13 21:20:00,0.348,0.57782,0.42218,1.38795,0.348,1.57121,0.57782,1.57121,0.42218,0.408,0.57704,0.42296
