Timestamp,life_counter,H2S,H2,O2,CH4,CO2,level bag,counter,counter_
2025-05-07 04:25:00,20604,307,2173,25,579,407,1639,0,27659
2025-05-07 04:30:00,20880,307,2173,25,579,407,1671,0,27692
2025-05-07 04:35:00,21155,307,2173,25,579,407,1704,0,27724
2025-05-07 04:40:00,21429,307,2173,25,579,407,1736,0,27757
2025-05-07 04:45:00,21703,307,2173,25,579,407,1781,0,27802
2025-05-07 04:50:00,21977,307,2173,25,579,407,1846,0,27867
2025-05-07 04:55:00,22250,307,2173,25,579,407,1882,0,27902
2025-05-07 05:00:00,22524,307,2173,25,579,407,1921,0,27941
2025-05-07 05:05:00,22798,307,2173,25,579,407,1960,0,27980
2025-05-07 05:10:00,23072,307,2173,25,579,407,1995,0,28016
2025-05-07 05:15:00,23345,307,2173,25,579,407,2031,0,28051
2025-05-07 05:20:00,23618,307,2173,25,579,407,2063,0,28084
2025-05-07 05:25:00,23891,307,2173,25,579,407,2099,0,28119
2025-05-07 05:30:00,24165,307,2173,25,579,407,2131,0,28152
2025-05-07 05:35:00,24438,307,2173,25,579,407,2167,0,28187
2025-05-07 05:40:00,24712,307,2173,25,579,407,2199,0,28220
2025-05-07 05:45:00,24987,307,2173,25,579,407,2232,0,28252
2025-05-07 05:50:00,25260,307,2173,25,579,407,2264,0,28285
2025-05-07 05:55:00,25534,307,2173,25,579,407,2297,0,28317
2025-05-07 06:00:00,25807,307,2173,25,579,407,2332,0,28353
2025-05-07 06:05:00,26082,307,2173,25,579,407,2361,0,28382
2025-05-07 06:10:00,26356,307,2173,25,579,407,2394,0,28414
2025-05-07 06:15:00,26630,307,2173,25,579,407,2436,0,28456
2025-05-07 06:20:00,26903,307,2173,25,579,407,2507,0,28528
2025-05-07 06:25:00,27176,307,2173,25,579,407,2546,0,28567
2025-05-07 06:30:00,27449,307,2173,25,579,407,2582,0,28602
2025-05-07 06:35:00,27724,307,2173,25,579,407,2624,0,28644
2025-05-07 06:40:00,27998,307,2173,25,579,407,2660,0,28680
2025-05-07 06:45:00,28272,307,2173,25,579,407,2695,0,28716
2025-05-07 06:50:00,28546,307,2173,25,579,407,2731,0,28751
2025-05-07 06:55:00,28819,307,2173,25,579,407,2766,0,28787
2025-05-07 07:00:00,29093,307,2173,25,579,407,2799,0,28819
2025-05-07 07:05:00,29366,307,2173,25,579,407,2831,0,28852
2025-05-07 07:10:00,29640,307,2173,25,579,407,2864,0,28884
2025-05-07 07:15:00,29914,307,2173,25,579,407,2899,0,28920
2025-05-07 07:20:00,30187,307,2173,25,579,407,2941,0,28962
2025-05-07 07:25:00,30460,307,2173,25,579,407,2974,0,28994
2025-05-07 07:30:00,30734,307,2173,25,579,407,3006,0,29027
2025-05-07 07:35:00,31008,307,2173,25,579,407,3039,0,29059
2025-05-07 07:40:00,31282,307,2173,25,579,407,3071,0,29091
2025-05-07 07:45:00,31556,307,2173,25,579,407,3113,0,29134
2025-05-07 07:50:00,31830,307,2173,25,579,407,3171,0,29192
2025-05-07 07:55:00,32104,307,2173,25,579,407,3207,0,29227
2025-05-07 08:00:00,32378,307,2173,25,579,407,3239,0,29260
2025-05-07 08:05:00,32652,307,2173,25,579,407,3278,0,29299
2025-05-07 08:10:00,159,307,2173,25,579,407,3311,0,29331
2025-05-07 08:15:00,431,307,2173,25,579,407,3346,0,29367
2025-05-07 08:20:00,704,307,2173,25,579,407,3382,0,29402
2025-05-07 08:25:00,978,307,2173,25,579,407,3414,0,29435
2025-05-07 08:30:00,1252,307,2173,25,579,407,3447,0,29467
2025-05-07 08:35:00,1525,307,2173,25,579,407,3479,0,29500
2025-05-07 08:40:00,1797,307,2173,25,579,407,3508,0,29529
2025-05-07 08:45:00,2070,307,2173,25,579,407,3541,0,29561
2025-05-07 08:50:00,2342,307,2173,25,579,407,3570,0,29590
2025-05-07 08:55:00,2616,307,2173,25,579,407,3599,0,29620
2025-05-07 09:00:00,2890,307,2173,25,579,407,3628,0,29649
2025-05-07 09:05:00,3164,307,2173,25,579,407,3661,0,29681
2025-05-07 09:10:00,3437,307,2173,25,579,407,3696,0,29717
2025-05-07 09:15:00,3710,307,2173,25,579,407,3738,0,29759
2025-05-07 09:20:00,3982,307,2173,25,579,407,3806,0,29827
2025-05-07 09:25:00,4253,307,2173,25,579,407,3839,0,29859
2025-05-07 09:30:00,4525,307,2173,25,579,407,3878,0,29898
2025-05-07 09:35:00,4796,307,2173,25,579,407,3920,0,29940
2025-05-07 09:40:00,5066,307,2173,25,579,407,3959,0,29979
2025-05-07 09:45:00,5336,307,2173,25,579,407,3994,0,30015
2025-05-07 09:50:00,5608,307,2173,25,579,407,4027,0,30047
2025-05-07 09:55:00,5878,307,2173,25,579,407,4059,0,30080
2025-05-07 10:00:00,6148,307,2173,25,579,407,4092,0,30112
2025-05-07 10:05:00,6418,307,2173,25,579,407,4127,0,30148
2025-05-07 10:10:00,6687,307,2173,25,579,407,4163,0,30183
2025-05-07 10:15:00,6957,307,2173,25,579,407,4195,0,30216
2025-05-07 10:20:00,7227,307,2173,25,579,407,4224,0,30245
2025-05-07 10:25:00,7497,307,2173,25,579,407,4257,0,30277
2025-05-07 10:30:00,7768,307,2173,25,579,407,4286,0,30306
2025-05-07 10:35:00,8039,307,2173,25,579,407,4318,0,30339
2025-05-07 10:40:00,8309,307,2173,25,579,407,4348,0,30368
2025-05-07 10:45:00,8579,307,2173,25,579,407,4390,0,30410
2025-05-07 10:50:00,8850,307,2173,25,579,407,4451,0,30472
2025-05-07 10:55:00,9120,307,2371,29,569,414,4461,0,30511
2025-05-07 11:00:00,9391,311,2371,29,569,414,12,0,30566
2025-05-07 11:05:00,9664,311,2371,29,569,414,12,0,30566
2025-05-07 11:10:00,9939,311,2371,29,569,414,12,0,30566
2025-05-07 11:15:00,10212,311,2371,29,569,414,12,0,30566
2025-05-07 11:20:00,10484,311,2371,29,569,414,32,0,30585
2025-05-07 11:25:00,10757,311,2371,29,569,414,61,0,30614
2025-05-07 11:30:00,11027,311,2371,29,569,414,93,0,30647
2025-05-07 11:35:00,11299,311,2371,29,569,414,132,0,30685
2025-05-07 11:40:00,11570,311,2371,29,569,414,207,0,30760
2025-05-07 11:45:00,11841,311,2371,29,569,414,255,0,30809
2025-05-07 11:50:00,12113,311,2371,29,569,414,288,0,30841
2025-05-07 11:55:00,12384,311,2371,29,569,414,333,0,30886
2025-05-07 12:00:00,12655,311,2371,29,569,414,369,0,30922
2025-05-07 12:05:00,12924,311,2371,29,569,414,404,0,30958
2025-05-07 12:10:00,13196,311,2371,29,569,414,440,0,30993
2025-05-07 12:15:00,13467,311,2371,29,569,414,476,0,31029
2025-05-07 12:20:00,13737,311,2371,29,569,414,508,0,31061
2025-05-07 12:25:00,14007,311,2371,29,569,414,544,0,31097
2025-05-07 12:30:00,14278,311,2371,29,569,414,576,0,31129
2025-05-07 12:35:00,14548,311,2371,29,569,414,609,0,31162
2025-05-07 12:40:00,14819,311,2371,29,569,414,641,0,31194
2025-05-07 12:45:00,15090,311,2371,29,569,414,670,0,31223
2025-05-07 12:50:00,15360,311,2371,29,569,414,703,0,31256
2025-05-07 12:55:00,15630,311,2371,29,569,414,732,0,31285
2025-05-07 13:00:00,15901,311,2371,29,569,414,764,0,31317
2025-05-07 13:05:00,16174,311,2371,29,569,414,800,0,31353
2025-05-07 13:10:00,16445,311,2371,29,569,414,858,0,31411
2025-05-07 13:15:00,16716,311,2371,29,569,414,897,0,31450
2025-05-07 13:20:00,16985,311,2371,29,569,414,929,0,31483
2025-05-07 13:25:00,17255,311,2371,29,569,414,965,0,31518
2025-05-07 13:30:00,17526,311,2371,29,569,414,965,0,31518
2025-05-07 13:35:00,17795,311,2371,29,569,414,1014,0,31567
2025-05-07 13:40:00,18065,311,2371,29,569,414,1091,0,31645
2025-05-07 13:45:00,18336,311,2371,29,569,414,1169,0,31722
2025-05-07 13:50:00,18608,311,2371,29,569,414,1244,0,31797
2025-05-07 13:55:00,18878,311,2371,29,569,414,1318,0,31871
2025-05-07 14:00:00,19147,311,2371,29,569,414,1389,0,31943
2025-05-07 14:05:00,19418,311,2371,29,569,414,1461,0,32014
2025-05-07 14:10:00,19689,311,2371,29,569,414,1529,0,32082
2025-05-07 14:15:00,19958,311,2371,29,569,414,1597,0,32150
2025-05-07 14:20:00,20227,311,2371,29,569,414,1658,0,32212
2025-05-07 14:25:00,20497,311,2371,29,569,414,1720,0,32273
2025-05-07 14:30:00,20765,311,2371,29,569,414,1778,0,32331
2025-05-07 14:35:00,21036,311,2371,29,569,414,1846,0,32399
2025-05-07 14:40:00,21306,311,2371,29,569,414,1947,0,32500
2025-05-07 14:45:00,21577,311,2371,29,569,414,2012,0,32565
2025-05-07 14:50:00,21848,311,2371,29,569,414,2073,0,32626
2025-05-07 14:55:00,22118,311,2371,29,569,414,2138,0,32691
2025-05-07 15:00:00,22387,311,2371,29,569,414,2196,0,32749
2025-05-07 15:05:00,22656,311,2371,29,569,414,2258,0,32811
2025-05-07 15:10:00,22927,311,2371,29,569,414,2316,0,32869
2025-05-07 15:15:00,23197,311,2371,29,569,414,2374,0,32928
2025-05-07 15:20:00,23468,311,2371,29,569,414,2429,0,32983
2025-05-07 15:25:00,23738,311,2371,29,569,414,2491,0,33044
2025-05-07 15:30:00,24007,311,2371,29,569,414,2540,0,33093
2025-05-07 15:35:00,24278,311,2371,29,569,414,2601,0,33154
2025-05-07 15:40:00,24547,311,2371,29,569,414,2656,0,33209
2025-05-07 15:45:00,24818,311,2371,29,569,414,2711,0,33265
2025-05-07 15:50:00,25089,311,2371,29,569,414,2763,0,33316
2025-05-07 15:55:00,25359,311,2371,29,569,414,2818,0,33371
2025-05-07 16:00:00,25630,311,2371,29,569,414,2870,0,33423
2025-05-07 16:05:00,25900,311,2371,29,569,414,2925,0,33478
2025-05-07 16:10:00,26171,311,2371,29,569,414,3000,0,33553
2025-05-07 16:15:00,26441,311,2371,29,569,414,3055,0,33608
2025-05-07 16:20:00,26713,311,2371,29,569,414,3110,0,33663
2025-05-07 16:25:00,26983,311,2371,29,569,414,3162,0,33715
2025-05-07 16:30:00,27255,311,2371,29,569,414,3217,0,33770
2025-05-07 16:35:00,27528,311,2371,29,569,414,3272,0,33825
2025-05-07 16:40:00,27798,311,2371,29,569,414,3317,0,33870
2025-05-07 16:45:00,28069,311,2371,29,569,414,3369,0,33922
2025-05-07 16:50:00,28340,311,2371,29,569,414,3421,0,33974
2025-05-07 16:55:00,28614,311,2371,29,569,414,3470,0,34023
2025-05-07 17:00:00,28889,311,2371,29,569,414,3518,0,34071
2025-05-07 17:05:00,29163,311,2371,29,569,414,3567,0,34120
2025-05-07 17:10:00,29438,311,2371,29,569,414,3612,0,34165
2025-05-07 17:15:00,29712,311,2371,29,569,414,3657,0,34211
2025-05-07 17:20:00,29985,311,2371,29,569,414,3706,0,34259
2025-05-07 17:25:00,30257,311,2371,29,569,414,3748,0,34301
2025-05-07 17:30:00,30530,311,2371,29,569,414,3794,0,34347
2025-05-07 17:35:00,30804,311,2371,29,569,414,3845,0,34399
2025-05-07 17:40:00,31078,311,2371,29,569,414,3913,0,34467
2025-05-07 17:45:00,31351,311,2371,29,569,414,3959,0,34512
2025-05-07 17:50:00,31625,311,2371,29,569,414,4007,0,34561
2025-05-07 17:55:00,31898,311,2371,29,569,414,4056,0,34609
2025-05-07 18:00:00,32170,311,2371,29,569,414,4095,0,34648
2025-05-07 18:05:00,32444,311,2371,29,569,414,4147,0,34700
2025-05-07 18:10:00,32717,311,2371,29,569,414,4195,0,34748
2025-05-07 18:15:00,222,311,2371,29,569,414,4241,0,34794
2025-05-07 18:20:00,496,311,2371,29,569,414,4286,0,34839
2025-05-07 18:25:00,771,311,2371,29,569,414,4335,0,34888
2025-05-07 18:30:00,1043,311,2371,29,569,414,4383,0,34936
2025-05-07 18:35:00,1316,311,2371,29,569,414,4425,0,34978
2025-05-07 18:40:00,1590,311,2371,14,540,414,4461,0,35024
2025-05-07 18:45:00,1862,354,3254,14,540,442,4461,0,35066
2025-05-07 18:50:00,2136,354,3254,14,540,442,25,0,35111
2025-05-07 18:55:00,2410,354,3254,14,540,442,68,0,35153
2025-05-07 19:00:00,2683,354,3254,14,540,442,110,0,35196
2025-05-07 19:05:00,2957,354,3254,14,540,442,155,0,35241
2025-05-07 19:10:00,3231,354,3254,14,540,442,217,0,35302
2025-05-07 19:15:00,3505,354,3254,14,540,442,349,0,35435
2025-05-07 19:20:00,3778,354,3254,14,540,442,434,0,35520
2025-05-07 19:25:00,4050,354,3254,14,540,442,492,0,35578
2025-05-07 19:30:00,4325,354,3254,14,540,442,550,0,35636
2025-05-07 19:35:00,4596,354,3254,14,540,442,605,0,35691
2025-05-07 19:40:00,4870,354,3254,14,540,442,660,0,35746
2025-05-07 19:45:00,5142,354,3254,14,540,442,712,0,35798
2025-05-07 19:50:00,5416,354,3254,14,540,442,771,0,35857
2025-05-07 19:55:00,5690,354,3254,14,540,442,822,0,35908
2025-05-07 20:00:00,5964,354,3254,14,540,442,874,0,35960
2025-05-07 20:05:00,6236,354,3254,14,540,442,923,0,36009
2025-05-07 20:10:00,6509,354,3254,14,540,442,975,0,36061
2025-05-07 20:15:00,6781,354,3254,14,540,442,1023,0,36109
2025-05-07 20:20:00,7056,354,3254,14,540,442,1072,0,36158
2025-05-07 20:25:00,7329,354,3254,14,540,442,1121,0,36206
2025-05-07 20:30:00,7602,354,3254,14,540,442,1169,0,36255
2025-05-07 20:35:00,7875,354,3254,14,540,442,1218,0,36304
2025-05-07 20:40:00,8146,354,3254,14,540,442,1263,0,36349
2025-05-07 20:45:00,8419,354,3254,14,540,442,1312,0,36398
2025-05-07 20:50:00,8692,354,3254,14,540,442,1357,0,36443
2025-05-07 20:55:00,8966,354,3254,14,540,442,1406,0,36492
2025-05-07 21:00:00,9240,354,3254,14,540,442,1454,0,36540
2025-05-07 21:05:00,9513,354,3254,14,540,442,1500,0,36586
2025-05-07 21:10:00,9785,354,3254,14,540,442,1548,0,36634
2025-05-07 21:15:00,10059,354,3254,14,540,442,1594,0,36679
2025-05-07 21:20:00,10332,354,3254,14,540,442,1639,0,36725
2025-05-07 21:25:00,10607,354,3254,14,540,442,1681,0,36767
2025-05-07 21:30:00,10881,354,3254,14,540,442,1723,0,36809
2025-05-07 21:35:00,11154,354,3254,14,540,442,1769,0,36854
2025-05-07 21:40:00,11426,354,3254,14,540,442,1814,0,36900
2025-05-07 21:45:00,11700,354,3254,14,540,442,1859,0,36945
2025-05-07 21:50:00,11974,354,3254,14,540,442,1905,0,36991
2025-05-07 21:55:00,12247,354,3254,14,540,442,1950,0,37036
2025-05-07 22:00:00,12519,354,3254,14,540,442,1995,0,37081
2025-05-07 22:05:00,12791,354,3254,14,540,442,2044,0,37130
2025-05-07 22:10:00,13064,354,3254,14,540,442,2109,0,37195
2025-05-07 22:15:00,13336,354,3254,14,540,442,2154,0,37240
2025-05-07 22:20:00,13610,354,3254,14,540,442,2203,0,37289
2025-05-07 22:25:00,13883,354,3254,14,540,442,2255,0,37340
2025-05-07 22:30:00,14156,354,3254,14,540,442,2303,0,37389
2025-05-07 22:35:00,14429,354,3254,14,540,442,2355,0,37441
2025-05-07 22:40:00,14704,354,3254,14,540,442,2407,0,37493
2025-05-07 22:45:00,14978,354,3254,14,540,442,2459,0,37545
2025-05-07 22:50:00,15250,354,3254,14,540,442,2510,0,37596
2025-05-07 22:55:00,15522,354,3254,14,540,442,2566,0,37651
2025-05-07 23:00:00,15795,354,3254,14,540,442,2624,0,37710
2025-05-07 23:05:00,16068,354,3254,14,540,442,2679,0,37765
2025-05-07 23:10:00,16343,354,3254,14,540,442,2734,0,37820
2025-05-07 23:15:00,16616,354,3254,14,540,442,2796,0,37882
2025-05-07 23:20:00,16889,354,3254,14,540,442,2851,0,37937
2025-05-07 23:25:00,17161,354,3254,14,540,442,2912,0,37998
2025-05-07 23:30:00,17434,354,3254,14,540,442,2977,0,38063
2025-05-07 23:35:00,17708,354,3254,14,540,442,3045,0,38131
2025-05-07 23:40:00,17980,354,3254,14,540,442,3120,0,38206
2025-05-07 23:45:00,18253,354,3254,14,540,442,3184,0,38270
2025-05-07 23:50:00,18527,354,3254,14,540,442,3256,0,38342
2025-05-07 23:55:00,18802,354,3254,14,540,442,3337,0,38423
